func,samples,boundsType,a,b,time,result
2,1408,4,100,150,26.653333,1.570796
1,1408,5,100,150,35.688600,5.719842
2,1408,5,100,150,27.048800,3.141593
1,1408,6,100,150,35.548533,5.804011
2,1408,6,100,150,27.694567,3.141593
1,1440,1,100,150,37.996933,1.429960
2,1440,1,100,150,29.154833,0.785398
1,1440,2,100,150,36.389500,1.451003
2,1440,2,100,150,28.045533,0.785398
1,1440,3,100,150,36.519500,2.859921
2,1440,3,100,150,28.625600,1.570796
1,1440,4,100,150,36.832800,2.902006
2,1440,4,100,150,28.373367,1.570796
1,1440,5,100,150,36.980467,5.719842
2,1440,5,100,150,28.877733,3.141593
1,1440,6,100,150,37.828600,5.804011
2,1440,6,100,150,29.442600,3.141593
1,1472,1,100,150,38.372133,1.429960
2,1472,1,100,150,29.102167,0.785398
1,1472,2,100,150,37.905967,1.451003
2,1472,2,100,150,29.049167,0.785398
1,1472,3,100,150,38.033900,2.859921
2,1472,3,100,150,29.957567,1.570796
1,1472,4,100,150,37.434967,2.902006
2,1472,4,100,150,29.153300,1.570796
1,1472,5,100,150,39.943233,5.719842
2,1472,5,100,150,30.563867,3.141593
1,1472,6,100,150,37.363167,5.804011
2,1472,6,100,150,28.578500,3.141593
1,1504,1,100,150,40.034367,1.429960
2,1504,1,100,150,30.607600,0.785398
1,1504,2,100,150,39.185233,1.451003
2,1504,2,100,150,30.546833,0.785398
1,1504,3,100,150,39.217833,2.859921
2,1504,3,100,150,30.140433,1.570796
1,1504,4,100,150,42.297833,2.902006
2,1504,4,100,150,32.196533,1.570796
1,1504,5,100,150,38.541200,5.719842
2,1504,5,100,150,29.665533,3.141593
1,1504,6,100,150,40.109067,5.804011
2,1504,6,100,150,30.977900,3.141593
1,1536,1,100,150,42.500300,1.429960
2,1536,1,100,150,32.842200,0.785398
1,1536,2,100,150,41.920533,1.451003
2,1536,2,100,150,31.881833,0.785398
1,1536,3,100,150,43.221333,2.859921
2,1536,3,100,150,33.453400,1.570796
1,1536,4,100,150,40.066367,2.902006
2,1536,4,100,150,31.117567,1.570796
1,1536,5,100,150,42.647300,5.719842
2,1536,5,100,150,32.859533,3.141593
1,1536,6,100,150,40.809233,5.804011
2,1536,6,100,150,31.578600,3.141593
1,1568,1,100,150,43.164200,1.429960
2,1568,1,100,150,33.165700,0.785398
1,1568,2,100,150,44.856000,1.451003
2,1568,2,100,150,35.535433,0.785398
1,1568,3,100,150,43.251233,2.859921
2,1568,3,100,150,33.453533,1.570796
1,1568,4,100,150,45.682433,2.902006
2,1568,4,100,150,35.275033,1.570796
1,1568,5,100,150,41.847067,5.719842
2,1568,5,100,150,32.234133,3.141593
1,1568,6,100,150,46.000933,5.804011
