func,samples,boundsType,a,b,time,result
2,512,2,10,1500,1.925000,2.105536
1,512,3,10,1500,1.868000,1.021828
2,512,3,10,1500,1.281000,2.090341
1,512,4,10,1500,1.903000,1.488123
2,512,4,10,1500,1.906000,1.607283
1,512,5,10,1500,1.882000,2.005141
2,512,5,10,1500,1.432000,2.943228
1,512,6,10,1500,1.888000,3.146383
2,512,6,10,1500,2.052000,4.485170
1,512,1,100,15,1.883000,1.531169
2,512,1,100,15,1.989000,2.356201
1,512,2,100,15,1.875000,1.025787
2,512,2,100,15,2.253000,1.453839
1,512,3,100,15,1.912000,2.941253
2,512,3,100,15,2.286000,2.292434
1,512,4,100,15,1.891000,1.934078
2,512,4,100,15,2.215000,2.212916
1,512,5,100,15,1.885000,5.715605
2,512,5,100,15,1.987000,2.073631
1,512,6,100,15,1.885000,3.846937
2,512,6,100,15,2.218000,2.854940
1,512,1,100,150,1.916000,1.472401
2,512,1,100,150,2.131000,1.565441
1,512,2,100,150,1.880000,1.526779
2,512,2,100,150,1.950000,1.643528
1,512,3,100,150,1.886000,2.931828
2,512,3,100,150,2.068000,1.607623
1,512,4,100,150,1.879000,2.899864
2,512,4,100,150,1.950000,2.763355
1,512,5,100,150,1.885000,5.823038
2,512,5,100,150,1.983000,3.540447
1,512,6,100,150,1.875000,6.049214
2,512,6,100,150,1.951000,3.239695
1,512,1,100,1500,1.869000,1.513109
2,512,1,100,1500,1.993000,1.542881
1,512,2,100,1500,1.882000,1.511416
2,512,2,100,1500,1.898000,4.027574
1,512,3,100,1500,1.874000,2.969426
2,512,3,100,1500,1.993000,2.829154
1,512,4,100,1500,1.886000,3.347583
2,512,4,100,1500,1.915000,2.342813
1,512,5,100,1500,1.872000,5.484298
2,512,5,100,1500,2.007000,3.066030
1,512,6,100,1500,1.867000,6.386592
2,512,6,100,1500,1.895000,0.001598
1,512,1,1000,15,1.870000,1.589226
2,512,1,1000,15,1.894000,0.000000
1,512,2,1000,15,1.873000,1.022425
2,512,2,1000,15,1.976000,1.324345
1,512,3,1000,15,1.870000,2.967428
2,512,3,1000,15,1.988000,14.370291
1,512,4,1000,15,3.069000,2.052361
2,512,4,1000,15,2.815000,4.302254
1,512,5,1000,15,3.132000,6.245447
2,512,5,1000,15,2.760000,0.009641
1,512,6,1000,15,3.115000,3.812217
2,512,6,1000,15,2.353000,2.673463
1,512,1,1000,150,1.877000,1.259356
2,512,1,1000,150,1.906000,0.000000
1,512,2,1000,150,2.200000,1.519625
2,512,2,1000,150,2.136000,4.027200
1,512,3,1000,150,1.875000,2.730484
2,512,3,1000,150,2.397000,0.263202
1,512,4,1000,150,3.107000,3.020909
2,512,4,1000,150,2.765000,4.353993
1,512,5,1000,150,3.100000,7.571385
2,512,5,1000,150,2.791000,0.000000
1,512,6,1000,150,3.116000,6.206698
2,512,6,1000,150,2.774000,1.664921
1,512,1,1000,1500,3.097000,1.409688
2,512,1,1000,1500,2.759000,0.357727
1,512,2,1000,1500,3.129000,1.775762
2,512,2,1000,1500,2.736000,0.536591
1,512,3,1000,1500,3.124000,2.709992
2,512,3,1000,1500,2.766000,0.004822
1,512,4,1000,1500,3.124000,2.839184
2,512,4,1000,1500,2.726000,0.394934
1,512,5,1000,1500,3.125000,5.084982
2,512,5,1000,1500,2.740000,0.000000
1,512,6,1000,1500,3.110000,10.460939
2,512,6,1000,1500,2.726000,0.000000
1,1024,1,10,15,6.231000,0.519513
2,1024,1,10,15,4.256000,1.573916
1,1024,2,10,15,6.201000,0.626264
2,1024,2,10,15,4.271000,1.673453
1,1024,3,10,15,6.198000,1.019750
2,1024,3,10,15,4.250000,2.036934
1,1024,4,10,15,6.214000,1.234217
2,1024,4,10,15,4.249000,2.237325
1,1024,5,10,15,4.021000,2.002029
2,1024,5,10,15,2.986000,2.998488
1,1024,6,10,15,3.772000,2.419664
2,1024,6,10,15,2.552000,2.916434
1,1024,1,10,150,4.320000,0.516901
2,1024,1,10,150,2.738000,1.593871
1,1024,2,10,150,3.814000,0.806400
2,1024,2,10,150,4.258000,2.020914
1,1024,3,10,150,3.763000,1.019304
2,1024,3,10,150,2.558000,2.116559
1,1024,4,10,150,3.749000,1.605940
2,1024,4,10,150,4.241000,2.698994
1,1024,5,10,150,3.773000,2.002442
2,1024,5,10,150,2.547000,2.876122
1,1024,6,10,150,3.758000,3.081614
2,1024,6,10,150,4.226000,3.075761
1,1024,1,10,1500,3.804000,0.517802
2,1024,1,10,1500,2.635000,1.627316
1,1024,2,10,1500,3.775000,0.784052
2,1024,2,10,1500,3.802000,1.475303
1,1024,3,10,1500,3.806000,1.018579
2,1024,3,10,1500,2.566000,2.110079
1,1024,4,10,1500,3.789000,1.653072
2,1024,4,10,1500,3.823000,1.377429
1,1024,5,10,1500,3.763000,2.002694
2,1024,5,10,1500,2.566000,2.873914
1,1024,6,10,1500,3.760000,3.164801
2,1024,6,10,1500,3.821000,3.063609
1,1024,1,100,15,3.757000,1.549545
2,1024,1,100,15,3.978000,1.299228
1,1024,2,100,15,5.306000,1.007998
2,1024,2,100,15,4.532000,2.039254
1,1024,3,100,15,3.951000,2.986414
2,1024,3,100,15,4.060000,2.401022
